date,nav,spot,prem_mid,opt_cost,payoff,hedge_pnl,hedge_cost,liab,short_notional,net_delta_units,n_sold,n_skipped,atm_2d,atm_5d,stress_-10%,stress_-5%,stress_+3%,stress_+5%,stress_+8%,stress_+12%,ret,real_hourly
2021-10-07,357.243,4399.76,0.20243,0.00613992,0,0.5692,0.00652581,0.704766,1404.56,0,40,0,0.146663,0.154107,-2.59301,-1.21448,-2.67322,-8.44968,-18.9686,-33.2404,0.00178187,False
2021-10-08,357.624,4391.34,0.184416,0.00561241,0,-0.154401,0.00233338,0.345679,1398.71,0,40,0,0.133551,0.140329,-1.37433,-0.651219,-2.02251,-7.74185,-18.5658,-33.2776,0.00106694,False
2021-10-11,357.611,4361.19,0.196265,0.00596228,0,-0.244618,0.00196836,0.302911,1388.52,0,40,0,0.144256,0.151321,-1.0404,-0.489624,-0.901084,-5.39272,-15.9863,-30.6577,-3.77924e-05,False
2021-10-12,357.705,4350.65,0.19628,0.0059648,0,-0.0870516,0.00131669,0.310677,1387.36,0,40,0,0.14197,0.148923,-1.06456,-0.50045,-0.905769,-5.07612,-15.6288,-30.2484,0.00026336,False
2021-10-13,357.902,4363.8,0.180897,0.00551255,0,0.0514867,0.00185253,0.338485,1393.64,0,40,0,0.131945,0.138507,-1.27046,-0.59883,-1.47112,-6.60517,-17.4085,-32.0716,0.000551321,False
2021-10-14,358.493,4438.26,0.153485,0.00471133,0.0625519,1.22423,0.0060835,1.05194,1413.96,0,40,0,0.110434,0.116039,-4.5297,-2.13007,-4.21262,-10.5844,-20.6573,-34.3797,0.00165105,False
2021-10-15,359.465,4471.37,0.131967,0.0040852,0.452566,1.64563,0.0119979,1.38919,1418.04,0,40,0,0.0947966,0.0996082,-6.52572,-3.08057,-4.78305,-10.8931,-20.425,-33.3833,0.00271048,False
2021-10-18,359.872,4486.46,0.128485,0.00399378,0.502412,0.504521,0.0115922,1.09662,1415.28,0,40,0,0.0913452,0.0958188,-5.65832,-2.68463,-4.75687,-11.1317,-20.9032,-34.2055,0.00113387,False
2021-10-19,360.375,4519.63,0.121301,0.00378699,1.54522,2.16812,0.013816,1.32084,1417.06,0,40,0,0.0888902,0.0932435,-6.2043,-2.92705,-5.18258,-11.5214,-21.1236,-34.1919,0.00139599,False
2021-10-20,360.977,4536.19,0.127287,0.00395274,0.992262,0.913057,0.0111328,0.751629,1415.5,0,40,0,0.0897081,0.0941695,-4.61673,-2.21272,-5.35925,-12.0101,-22.0996,-35.8181,0.00167105,False
2021-10-21,361.413,4549.78,0.124419,0.00387481,0.136195,0.273606,0.00809494,0.565737,1415.35,0,40,0,0.0866379,0.0910354,-3.71086,-1.78385,-5.33394,-12.194,-22.5436,-36.6309,0.00120715,False
2021-10-22,361.683,4544.9,0.123685,0.00385501,0,-0.136456,0.00703399,0.271939,1411.42,0,40,0,0.0864437,0.0908312,-1.73092,-0.833292,-4.64393,-11.8153,-22.7186,-37.5709,0.000747448,False
2021-10-25,361.884,4566.48,0.123254,0.00383984,0.00554013,0.199114,0.00470533,0.378705,1415.45,0,40,0,0.0885515,0.0928883,-2.27763,-1.09341,-5.16467,-12.2911,-23.0583,-37.7189,0.000557164,False
2021-10-26,362.061,4574.79,0.135174,0.00417508,0,0.132869,0.00593276,0.460414,1415.87,0,40,0,0.0985411,0.103367,-2.49468,-1.1932,-4.79756,-11.7696,-22.4614,-36.9862,0.000486968,False
2021-10-27,362.05,4551.68,0.159345,0.004875,0,-0.300995,0.00391186,0.320713,1409.01,0,40,0,0.114888,0.120601,-1.45765,-0.694574,-3.00202,-9.65606,-20.6476,-35.3978,-2.9653e-05,False
2021-10-28,362.669,4596.42,0.149715,0.004595,0,0.75916,0.00365203,0.602564,1420.51,0,40,0,0.106646,0.112059,-3.01478,-1.43493,-4.53321,-11.2978,-21.8281,-36.1129,0.00170909,False
2021-10-29,362.803,4605.38,0.143719,0.00442574,0,-0.176684,0.00672988,0.424012,1420.45,0,40,0,0.100624,0.105732,-2.25041,-1.07635,-4.33423,-11.2218,-21.9959,-36.6184,0.000370673,False
2021-11-01,363.142,4613.67,0.137172,0.00422918,0,0.121865,0.0025844,0.337764,1420.73,0,40,0,0.0991337,0.103989,-1.86323,-0.893152,-4.23879,-11.1916,-22.0897,-36.8763,0.000932933,False
2021-11-02,363.419,4630.65,0.139525,0.00430052,0,0.195828,0.0023543,0.389252,1422.67,0,40,0,0.0989644,0.103811,-2.14057,-1.0254,-4.4678,-11.4417,-22.2461,-36.9306,0.000763367,False
2021-11-03,363.943,4660.57,0.133536,0.00412791,0.0227903,0.579406,0.00742266,0.543643,1427.25,0,40,0,0.0934986,0.0981484,-3.11858,-1.49379,-5.19078,-12.0931,-22.6315,-36.9615,0.00144244,False
2021-11-04,364.364,4680.06,0.135792,0.00419226,9.46106e-05,0.408392,0.00519601,0.656808,1428.95,0,40,0,0.0945053,0.099302,-3.81657,-1.82786,-5.1808,-11.9504,-22.2696,-36.3041,0.00115825,False
2021-11-05,364.813,4697.53,0.128866,0.00398636,0.0278853,0.336182,0.0168347,0.624608,1429.84,0,40,0,0.0928541,0.097567,-3.73071,-1.78863,-5.10722,-11.8904,-22.2284,-36.2952,0.00123103,False
2021-11-08,365.369,4701.7,0.130502,0.00403658,0,0.16595,0.00577213,0.354984,1427.83,0,40,0,0.0932923,0.0978613,-2.16742,-1.04239,-4.76054,-11.7998,-22.5918,-37.2652,0.0015248,False
2021-11-09,365.356,4685.25,0.147857,0.00453968,0,-0.233019,0.00286969,0.275599,1422.14,0,40,0,0.105483,0.110649,-1.33332,-0.637033,-3.23234,-10.0876,-21.0966,-35.9767,-3.6093e-05,False
2021-11-10,365.218,4646.71,0.171221,0.00522232,0,-0.314468,0.00205135,0.263373,1413.75,0,40,0,0.121295,0.127328,-1.04131,-0.493607,-1.41284,-7.16861,-18.1971,-32.9371,-0.00037852,False
2021-11-11,365.398,4649.27,0.160392,0.0049045,0,0.0354644,0.00124958,0.273018,1418.29,0,40,0,0.114514,0.120326,-1.14066,-0.541487,-1.75344,-7.74924,-18.7488,-33.56,0.000493015,False
2021-11-12,365.791,4682.85,0.128014,0.00396289,0,0.291914,0.00223939,0.293442,1429.68,0,40,0,0.0925627,0.0972609,-1.58273,-0.758704,-3.55717,-10.5305,-21.4389,-36.3494,0.00107636,False
2021-11-15,365.946,4682.8,0.129142,0.00400125,0,-0.0178204,0.00210731,0.243712,1430.03,0,40,0,0.0907911,0.0953063,-1.35561,-0.650597,-3.7919,-10.8688,-21.8729,-36.8858,0.000423583,False
2021-11-16,366.104,4700.9,0.124164,0.00385982,0,0.10078,0.00361657,0.303431,1433.54,0,40,0,0.0866396,0.0909484,-1.8039,-0.86665,-4.78892,-11.946,-22.8707,-37.7474,0.00043107,False
2021-11-17,366.169,4688.67,0.12938,0.00400601,0,-0.124591,0.00203216,0.237534,1428.13,0,40,0,0.0909115,0.0955259,-1.30612,-0.626964,-3.85841,-10.9929,-22.0149,-37.016,0.000176583,False
2021-11-18,366.344,4704.54,0.142133,0.00437422,0,0.198512,0.00298647,0.395249,1431.17,0,40,0,0.09868,0.103833,-2.01515,-0.962747,-4.29534,-11.3293,-22.1391,-36.8413,0.000479477,False
2021-11-19,366.468,4697.96,0.13737,0.00423666,0,-0.138652,0.00342168,0.261972,1428.79,0,40,0,0.0945507,0.0994883,-1.38471,-0.663721,-3.69265,-10.7449,-21.7316,-36.6721,0.000339397,False
2021-11-22,366.392,4682.94,0.156564,0.00479228,0,-0.196964,0.0049967,0.288617,1425.32,0,40,0,0.110285,0.11577,-1.28977,-0.614067,-2.66561,-9.32408,-20.3431,-35.1877,-0.00020966,False
2021-11-23,366.446,4690.7,0.159416,0.00487435,0,-0.0456285,0.00282828,0.340155,1428.38,0,40,0,0.11209,0.117664,-1.49682,-0.711637,-2.86422,-9.52387,-20.493,-35.2745,0.000148877,False
2021-11-24,366.61,4701.46,0.154294,0.00472656,0,0.0256021,0.002271,0.349114,1431.44,0,40,0,0.108783,0.114304,-1.60297,-0.763934,-3.17268,-9.93237,-20.8611,-35.6491,0.000447376,False
2021-11-26,365.173,4594.62,0.307533,0.00925063,0,-1.47425,0.00414673,0.605778,1405.66,0,40,0,0.219023,0.23014,-1.37971,-0.637066,-0.322772,-2.75446,-11.7486,-26.2155,-0.0039191,False
2021-11-29,366.184,4655.27,0.19539,0.00592899,0,0.53741,0.00149944,0.320054,1426.82,0,40,0,0.138076,0.144838,-1.14873,-0.54226,-1.24842,-6.38611,-17.1868,-31.8583,0.00276881,False
2021-11-30,365.711,4567,0.276578,0.00833262,0,-0.636258,0.00166763,0.423403,1407.67,0,40,0,0.196913,0.206557,-1.03135,-0.478843,-0.258379,-2.11753,-10.5344,-25.0192,-0.00129178,False
2021-12-01,365.563,4513.04,0.344599,0.0103544,0,-0.303062,0.00320217,0.599547,1402.99,0,40,0,0.247555,0.259866,-1.19282,-0.547852,-0.108399,-1.22944,-7.2463,-21.0853,-0.00040514,False
2021-12-02,366.256,4577.1,0.300971,0.00905634,0,0.514949,0.00194935,0.71171,1427.93,0,40,0,0.213681,0.224527,-1.64758,-0.758149,-0.582383,-3.28556,-12.1058,-26.4014,0.00189502,False
2021-12-03,366.42,4538.43,0.326069,0.00980344,0,-0.272559,0.00232015,0.588944,1421.44,0,40,0,0.230775,0.242489,-1.2783,-0.589795,-0.22289,-2.0252,-9.71865,-23.8941,0.000448191,False
2021-12-06,367.111,4591.67,0.255337,0.00770211,0,0.34479,0.00166304,0.489079,1439.22,0,40,0,0.183114,0.192082,-1.34071,-0.623961,-0.749656,-4.30183,-14.0009,-28.4722,0.0018848,False
2021-12-07,367.954,4686.75,0.19771,0.00599425,0.0649953,1.17568,0.00581182,0.942238,1459.73,0,40,0,0.141293,0.148213,-3.32176,-1.54902,-2.93198,-8.71396,-18.9487,-33.0321,0.00229746,False
2021-12-08,368.801,4701.21,0.184599,0.00561139,0.0317445,0.378863,0.00343365,0.617926,1454.77,0,40,0,0.128425,0.134812,-2.56341,-1.21064,-3.06488,-9.12272,-19.6774,-34.0662,0.00230187,False
2021-12-09,368.7,4667.45,0.219385,0.00663553,0,-0.502744,0.00302952,0.425727,1439.47,0,40,0,0.15385,0.161659,-1.40823,-0.662161,-1.48733,-6.52158,-17.0994,-31.7043,-0.000273386,False
2021-12-10,369.345,4712.02,0.168989,0.00515579,0,0.421425,0.00282709,0.363632,1446.61,0,40,0,0.117525,0.12349,-1.56686,-0.74412,-2.65894,-8.97394,-19.8655,-34.6377,0.0017481,False
2021-12-13,369.166,4668.97,0.188717,0.00573175,0,-0.436465,0.00226673,0.286461,1433.35,0,40,0,0.132912,0.139421,-1.03004,-0.486816,-1.08934,-6.0677,-16.8961,-31.6155,-0.000483493,False
2021-12-14,368.998,4634.09,0.228781,0.00691497,0,-0.293366,0.00148416,0.38164,1427.67,0,40,0,0.160825,0.168823,-1.12976,-0.528006,-0.687471,-4.32818,-14.598,-29.1628,-0.000455521,False
2021-12-15,369.475,4709.85,0.185614,0.0056426,0,0.588225,0.00317144,0.669724,1449.71,0,40,0,0.129083,0.135635,-2.52502,-1.18432,-2.74079,-8.89205,-19.5012,-33.8525,0.00129253,False
2021-12-16,369.327,4668.67,0.225793,0.00682406,0,-0.567683,0.00388717,0.465118,1438.07,0,40,0,0.158079,0.166334,-1.46352,-0.685751,-1.28573,-6.1517,-16.7233,-31.2795,-0.000400555,False
2021-12-17,369.056,4620.64,0.247107,0.00745791,0,-0.591877,0.00179246,0.382301,1428.14,0,40,0,0.17089,0.179814,-1.06605,-0.49831,-0.484621,-3.60204,-13.3716,-27.9806,-0.000734317,False
2021-12-20,368.878,4568.02,0.257763,0.00777454,0,-0.443734,0.000910448,0.36538,1419.07,0,40,0,0.181582,0.190613,-0.931713,-0.432672,-0.296395,-2.10844,-10.3097,-24.7829,-0.000481594,False
2021-12-21,369.52,4649.23,0.214212,0.00648372,0,0.74139,0.00200804,0.670349,1445.73,0,40,0,0.149814,0.157265,-2.10662,-0.978887,-1.54221,-6.1789,-16.5553,-30.8557,0.0017408,False
2021-12-22,370.292,4696.56,0.178857,0.00544453,0.157956,0.876144,0.00539881,0.784347,1458.59,0,40,0,0.123158,0.129409,-3.03285,-1.42291,-3.02501,-9.10083,-19.5277,-33.743,0.00208975,False
2021-12-23,370.938,4725.79,0.168928,0.0051534,0.151737,0.793245,0.00727793,0.936478,1462.07,0,40,0,0.117103,0.123218,-3.90401,-1.83858,-3.75459,-9.98181,-20.2441,-34.1525,0.00174423,False
2021-12-27,372.202,4791.19,0.134107,0.00414402,1.55488,3.86406,0.0200826,2.09154,1471.37,0,40,0,0.0940543,0.0986605,-8.39678,-3.9278,-4.72365,-10.5026,-19.4494,-31.6311,0.00340759,False
2021-12-28,372.743,4786.35,0.13878,0.00427722,0.663507,-0.446647,0.0101824,0.565428,1461.24,0,40,0,0.0971866,0.101946,-3.26869,-1.56714,-4.65059,-11.3597,-21.8589,-36.0994,0.00145156,False
2021-12-29,373.133,4793.06,0.133614,0.00412877,0.0113503,0.0381415,0.00334906,0.327752,1458.54,0,40,0,0.0927766,0.0973905,-1.94379,-0.935083,-4.45458,-11.4597,-22.3239,-37.0901,0.00104792,False
2021-12-30,373.173,4778.73,0.147821,0.00453715,0,-0.157314,0.00220495,0.271323,1452.69,0,40,0,0.102567,0.107773,-1.29091,-0.617195,-3.10188,-9.9468,-20.9589,-35.8708,0.000107722,False
2021-12-31,373.25,4766.18,0.144857,0.00445307,0,-0.101291,0.00144818,0.232649,1450.26,0,40,0,0.100236,0.105323,-1.09282,-0.522336,-2.42102,-9.11649,-20.1419,-35.1104,0.000204563,False
2022-01-03,373.628,4796.56,0.132272,0.00409299,0,0.342357,0.00274944,0.321747,1459.78,0,40,0,0.090668,0.0951084,-1.73848,-0.833104,-4.12249,-11.2326,-22.1247,-36.9802,0.00101457,False
2022-01-04,373.729,4793.54,0.137308,0.00423598,0,-0.0650966,0.00225091,0.287016,1458.86,0,40,0,0.093377,0.0979501,-1.52259,-0.730088,-3.92426,-11.0174,-21.9732,-36.8912,0.000268866,False
2022-01-05,373.285,4700.58,0.203812,0.00617685,0,-0.632605,0.00431968,0.291888,1437.17,0,40,0,0.14088,0.147886,-0.95604,-0.45043,-0.70437,-4.84815,-15.57,-30.1732,-0.00118846,False
2022-01-06,373.314,4696.05,0.2067,0.0062631,0,-0.111497,0.00149542,0.350105,1442.25,0,40,0,0.142778,0.150025,-1.1361,-0.533307,-0.941725,-5.19521,-15.9053,-30.4491,7.82951e-05,False
2022-01-07,373.374,4677.03,0.201877,0.00612298,0,-0.172834,0.00145079,0.311492,1443.67,0,40,0,0.138385,0.145612,-1.03825,-0.488774,-0.906659,-4.93315,-15.5368,-30.1238,0.000160945,False
2022-01-10,373.511,4670.29,0.19237,0.00584234,0,-0.0526319,0.000905379,0.307824,1449.01,0,40,0,0.134833,0.141538,-1.06954,-0.504202,-1.08022,-5.60501,-16.3083,-30.9698,0.000366009,False
2022-01-11,373.771,4713.07,0.185366,0.00563732,0,0.308299,0.00250299,0.533183,1463.81,0,40,0,0.127884,0.134244,-2.01548,-0.948387,-2.49251,-8.59703,-19.3282,-33.8662,0.00069654,False
2022-01-12,374.169,4726.35,0.183344,0.00557708,0,0.218885,0.00407265,0.527779,1465.93,0,40,0,0.127432,0.1339,-2.07768,-0.980444,-2.89394,-9.1564,-19.9271,-34.4414,0.00106478,False
2022-01-13,373.527,4659.03,0.249004,0.0075142,0,-0.971418,0.00485392,0.434533,1447.46,0,40,0,0.171631,0.180594,-1.22217,-0.57136,-0.716318,-4.62601,-14.8005,-29.4091,-0.00171456,False
2022-01-14,373.761,4662.85,0.22285,0.00673925,0,-0.0437706,0.00136264,0.372292,1450.76,0,40,0,0.15342,0.161432,-1.14014,-0.534323,-0.798982,-4.84565,-15.2466,-29.8448,0.000624368,False
2022-01-18,373.286,4577.11,0.267212,0.00805662,0,-0.732899,0.00147953,0.371131,1432.81,0,40,0,0.186839,0.195989,-0.911086,-0.423,-0.248029,-1.8265,-9.58081,-24.0375,-0.00126836,False
2022-01-19,373.224,4532.76,0.280511,0.00845319,0,-0.29759,0.00148862,0.407045,1431.74,0,40,0,0.19512,0.204823,-0.954649,-0.44159,-0.244714,-1.72126,-8.40725,-22.6188,-0.000168595,False
2022-01-20,373.127,4482.73,0.31681,0.00953139,0,-0.315126,0.00174239,0.493618,1430.33,0,40,0,0.221063,0.232283,-1.04292,-0.480482,-0.159508,-1.38586,-7.13292,-20.8743,-0.000257657,False
2022-01-21,372.913,4397.94,0.370033,0.0111171,0,-0.520704,0.00154408,0.544526,1421.28,0,40,0,0.256029,0.269024,-1.016,-0.465886,-0.031674,-0.696045,-4.5464,-16.5941,-0.000574175,False
2022-01-24,373.329,4410.13,0.36507,0.0109685,0,0.180586,0.00113065,0.662699,1439.41,0,40,0,0.256935,0.269518,-1.25669,-0.575922,-0.133478,-1.2591,-6.58943,-19.8698,0.00111389,False
2022-01-25,373.127,4356.45,0.387722,0.0116447,0,-0.627122,0.00223346,0.610871,1435.32,0,40,0,0.272258,0.285592,-1.10921,-0.507813,-0.0234112,-0.750705,-4.99765,-17.4383,-0.000539606,False
2022-01-26,373.212,4349.93,0.407889,0.012247,0,-0.176686,0.00227025,0.74273,1443.74,0,40,0,0.284918,0.299087,-1.3005,-0.59321,-0.0344862,-0.88056,-5.54488,-18.1581,0.00022734,False
2022-01-27,373.418,4326.51,0.416784,0.0125129,0,-0.220874,0.00235509,0.717708,1444.42,0,40,0,0.288858,0.303519,-1.24585,-0.568305,-0.000303152,-0.714841,-4.9881,-17.3527,0.000552136,False
2022-01-28,374.445,4431.85,0.330633,0.00994401,0,0.923642,0.00313134,0.931426,1477.23,0,40,0,0.229707,0.241366,-1.97454,-0.903502,-0.625292,-3.3128,-11.7055,-25.7129,0.00275156,False
2022-01-31,375.961,4515.55,0.260734,0.00786714,0.16779,1.59837,0.00728886,1.092,1495.36,0,40,0,0.181929,0.190838,-2.99885,-1.3806,-1.96102,-6.74926,-16.5458,-30.5137,0.00404755,False
2022-02-01,377.06,4546.54,0.224946,0.00680743,0.0856564,0.673662,0.00622876,0.792869,1493.37,0,40,0,0.155685,0.163309,-2.71528,-1.26984,-2.36998,-7.63934,-17.8243,-32.0071,0.00292329,False
2022-02-02,377.68,4589.38,0.227163,0.00687024,0.322141,1.01555,0.00651508,1.08046,1493.19,0,40,0,0.156854,0.164654,-3.58458,-1.66947,-2.7988,-8.24694,-18.3672,-32.2396,0.00164324,False
2022-02-03,376.31,4477.44,0.320821,0.00965338,0,-2.23639,0.00522707,0.519577,1453.8,0,40,0,0.219509,0.23065,-1.14338,-0.528788,-0.203334,-2.07041,-10.1254,-24.4773,-0.00362627,False
2022-02-04,376.895,4500.53,0.265021,0.00799528,0,0.250568,0.000895481,0.441682,1462.41,0,40,0,0.181823,0.191052,-1.13833,-0.529662,-0.460774,-3.08214,-12.2444,-26.737,0.00155349,False
2022-02-07,377.041,4483.87,0.245024,0.00740353,0,-0.170106,0.00141424,0.361147,1461.35,0,40,0,0.168383,0.17663,-0.988428,-0.460978,-0.482698,-3.04458,-12.1223,-26.5806,0.00038906,False
2022-02-08,377.332,4521.54,0.226772,0.00686227,0,0.213748,0.00166376,0.502506,1475.67,0,40,0,0.155261,0.162865,-1.5286,-0.713489,-1.23283,-5.51744,-15.7813,-30.2175,0.00077083,False
2022-02-09,377.93,4587.18,0.216784,0.00656615,0.0614541,1.17298,0.00455942,1.22177,1492.48,0,40,0,0.149363,0.156791,-3.79947,-1.75793,-2.90097,-8.59467,-18.6987,-32.5146,0.00158461,False
2022-02-10,376.974,4504.08,0.293302,0.00883441,0,-1.88788,0.00697357,0.567715,1464.72,0,40,0,0.201249,0.211463,-1.39863,-0.648382,-0.60897,-3.83442,-13.2021,-27.7401,-0.00253046,False
2022-02-11,376.524,4418.64,0.362177,0.010884,0,-0.79674,0.00292081,0.568667,1443.99,0,40,0,0.247971,0.26092,-1.10717,-0.509663,-0.0582698,-1.04108,-6.94651,-20.6157,-0.00119191,False
2022-02-14,376.795,4401.67,0.309944,0.00933193,0,-0.158876,0.000980569,0.438757,1447.47,0,40,0,0.215787,0.226518,-0.940438,-0.433716,-0.155419,-1.2858,-6.99629,-20.76,0.000718853,False
2022-02-15,377.468,4471.07,0.2707,0.00816358,0,0.646164,0.00136824,0.67273,1474.96,0,40,0,0.187178,0.196486,-1.68289,-0.776371,-0.82963,-3.79292,-12.7605,-26.9798,0.00178707,False
2022-02-16,377.691,4475.01,0.259607,0.00783529,0,-0.159956,0.00260232,0.538841,1479.16,0,40,0,0.177452,0.186459,-1.46179,-0.679502,-0.904598,-4.49753,-14.1641,-28.5787,0.000591048,False
2022-02-17,377.155,4380.26,0.372033,0.0111769,0,-0.787457,0.00199855,0.647055,1454.33,0,40,0,0.256017,0.269387,-1.22546,-0.562759,-0.0724523,-1.20358,-7.3996,-21.0852,-0.0014213,False
2022-02-18,377.379,4348.87,0.370809,0.0111424,0,-0.19281,0.00116741,0.587851,1451.16,0,40,0,0.251359,0.264485,-1.11311,-0.511488,-0.0471987,-0.901853,-6.07066,-19.3846,0.00059629,False
2022-02-22,377.367,4304.76,0.333619,0.0100381,0,-0.46746,0.00111738,0.454961,1447.54,0,40,0,0.230268,0.241545,-0.910513,-0.4184,-0.0901297,-0.911962,-5.26318,-18.0812,-3.20813e-05,False
2022-02-23,377.142,4225.5,0.366003,0.0110016,0,-0.521142,0.00211946,0.51215,1438.78,0,40,0,0.254323,0.266971,-0.939808,-0.429508,-0.0362344,-0.654417,-3.91446,-14.6664,-0.000597427,False
2022-02-24,377.675,4288.7,0.352399,0.0105958,0,0.546892,0.00163302,0.866342,1469.82,0,40,0,0.242916,0.255246,-1.66404,-0.758582,-0.368126,-2.07435,-8.3661,-21.8341,0.00141292,False
2022-02-25,379.039,4384.65,0.305185,0.00919155,0.149236,1.96766,0.00487693,1.61175,1500.08,0,40,0,0.20863,0.21922,-3.49392,-1.57933,-1.44271,-5.27354,-14.3719,-27.9927,0.00361194,False
2022-02-28,379.462,4373.94,0.320879,0.0096595,0,-0.570266,0.00603329,0.923091,1492.5,0,40,0,0.219516,0.230267,-2.20798,-1.01721,-1.0708,-4.64113,-13.6992,-27.8496,0.00111751,False
2022-03-01,379.347,4306.26,0.384749,0.0115583,0,-0.740167,0.00389401,0.667639,1469.38,0,40,0,0.265147,0.278132,-1.27205,-0.585942,-0.120464,-1.53592,-8.06493,-21.6032,-0.000304166,False
2022-03-02,380.389,4386.54,0.338923,0.0101943,0,0.958714,0.00278416,0.909908,1490.97,0,40,0,0.232303,0.243855,-1.89564,-0.86895,-0.629797,-3.49357,-12.1375,-26.2797,0.00274785,False
2022-03-03,380.468,4363.49,0.362871,0.0109058,0,-0.42798,0.00284085,0.752648,1482.65,0,40,0,0.249424,0.262084,-1.48016,-0.679945,-0.250315,-2.11734,-9.63261,-23.5807,0.000206115,False
2022-03-04,380.499,4328.87,0.373308,0.0112181,0,-0.460314,0.00129972,0.622349,1475.45,0,40,0,0.253795,0.266676,-1.19106,-0.548081,-0.0811843,-1.22692,-7.36701,-20.927,8.0889e-05,False
2022-03-07,379.967,4201.09,0.424692,0.0127528,0,-0.989298,0.00168551,0.57457,1445.19,0,40,0,0.293338,0.307704,-0.950068,-0.431983,0.0326499,-0.310709,-2.43663,-11.9452,-0.00139623,False
2022-03-08,380.096,4170.7,0.417202,0.0125293,0,-0.230252,0.00148471,0.618625,1450.11,0,40,0,0.286565,0.300599,-1.03604,-0.471221,0.00573357,-0.512656,-3.23105,-12.5353,0.000339189,False
2022-03-09,380.883,4277.88,0.3938,0.0118289,0,1.17805,0.0034019,1.38805,1493.44,0,40,0,0.269937,0.283361,-2.3574,-1.05982,-0.473469,-2.34426,-8.60881,-21.7722,0.00207106,False
2022-03-10,381.27,4259.52,0.38377,0.0115311,0,-0.542789,0.00291251,0.828281,1491.25,0,40,0,0.261176,0.274433,-1.56566,-0.716593,-0.262149,-1.96765,-8.5384,-21.977,0.00101422,False
2022-03-11,381.33,4204.31,0.387114,0.0116328,0,-0.547938,0.00255445,0.592664,1477.19,0,40,0,0.261759,0.275045,-1.09472,-0.502975,-0.0332132,-0.875405,-5.85604,-18.6501,0.000158958,False
2022-03-14,381.483,4173.11,0.383547,0.0115275,0,-0.2295,0.00152822,0.581208,1470.74,0,40,0,0.262607,0.275468,-1.05242,-0.481759,-0.0391554,-0.771808,-4.92926,-17.1481,0.000399779,False
2022-03-15,382.271,4262.45,0.35105,0.0105584,0,0.950849,0.00237836,1.08184,1500.48,0,40,0,0.239919,0.251669,-2.09645,-0.952452,-0.58374,-2.87099,-10.4546,-24.2577,0.00206648,False
2022-03-16,382.899,4357.86,0.307385,0.00925954,0.37876,1.78519,0.00850656,2.1502,1525.59,0,40,0,0.207935,0.218276,-4.51791,-2.02803,-1.85904,-6.09086,-15.1623,-28.4826,0.00164201,False
2022-03-17,383.728,4411.67,0.296139,0.00892377,0.715295,2.06174,0.0163151,2.93813,1530.06,0,40,0,0.198335,0.208402,-6.15852,-2.74203,-2.26497,-6.54993,-15.263,-28.037,0.00216614,False
2022-03-18,384.03,4463.12,0.267645,0.00807685,2.27294,2.25809,0.0181341,2.86333,1528.59,0,40,0,0.179589,0.188704,-6.12771,-2.72295,-2.33409,-6.81832,-15.8011,-28.5982,0.000785388,False
2022-03-21,384.796,4461.18,0.252857,0.00763875,0.950659,-0.67945,0.0133835,0.698185,1512.95,0,40,0,0.171431,0.179827,-2.21202,-1.03472,-1.75663,-6.46113,-16.5004,-30.8643,0.00199691,False
2022-03-22,385.45,4511.61,0.241016,0.00728684,0.424561,0.979091,0.00702606,0.826114,1518.05,0,40,0,0.163304,0.171302,-2.59471,-1.21063,-2.36238,-7.73288,-18.0413,-32.2841,0.00169779,False
2022-03-23,385.228,4456.24,0.272108,0.00821071,0,-0.855379,0.00347368,0.452609,1496.77,0,40,0,0.181853,0.190897,-1.17161,-0.546526,-0.556146,-3.88035,-13.5505,-28.1439,-0.000574523,False
2022-03-24,385.818,4520.16,0.249492,0.00753681,0,0.692175,0.00323715,0.793467,1513.91,0,40,0,0.16774,0.176253,-2.22724,-1.03224,-1.75685,-6.78858,-17.0949,-31.4046,0.00153165,False
2022-03-25,386.462,4543.06,0.221239,0.00670214,0,0.245269,0.00350339,0.606471,1516.94,0,40,0,0.14744,0.154923,-1.99952,-0.936979,-2.09758,-7.61545,-18.1668,-32.6363,0.00166736,False
2022-03-28,387.419,4575.52,0.191375,0.00582715,0,0.705342,0.00348677,0.53679,1522.33,0,40,0,0.128425,0.134715,-2.15167,-1.01909,-2.92731,-9.06789,-19.7725,-34.299,0.00247653,False
2022-03-29,387.447,4631.6,0.189345,0.0057662,0.342344,1.00229,0.0124354,1.33959,1531.4,0,40,0,0.12597,0.132139,-5.1223,-2.40236,-4.04917,-10.0729,-19.9945,-33.4077,7.30077e-05,False
2022-03-30,387.58,4602.45,0.206264,0.00626149,0,-0.936295,0.00618573,0.464518,1515.41,0,40,0,0.136999,0.143812,-1.69439,-0.800674,-2.39244,-8.27167,-19.0761,-33.6693,0.000342235,False
2022-03-31,387.286,4530.41,0.238532,0.00721268,0,-0.646502,0.00283394,0.340445,1494.37,0,40,0,0.15861,0.16666,-0.960628,-0.449928,-0.498148,-3.72809,-13.6478,-28.2867,-0.000758407,False
2022-04-01,387.631,4545.86,0.188635,0.00574703,0,0.115183,0.00112125,0.291728,1502.57,0,40,0,0.127432,0.1339,-1.01199,-0.477318,-1.05032,-5.25033,-15.8318,-30.4962,0.000892537,False
