date,nav,spot,prem_mid,opt_cost,payoff,hedge_pnl,hedge_cost,liab,short_notional,net_delta_units,n_sold,n_skipped,ret,real_hourly
2022-04-01,237.347,4545.86,0.0871885,0.00275864,0,0.0465492,0.000712172,0.131756,826.476,0,40,0,0.000522241,False
2022-04-04,237.55,4582.64,0.0784542,0.0025198,0,0.204234,0.00106743,0.208212,833.607,0,40,0,0.000853791,False
2022-04-05,237.283,4525.12,0.0967389,0.00303233,0,-0.43446,0.00156592,0.132575,825.868,0,40,0,-0.00112264,False
2022-04-06,237.208,4481.15,0.104,0.00323991,0,-0.17668,0.000870825,0.130811,822.06,0,40,0,-0.000316189,False
2022-04-07,237.256,4500.21,0.10161,0.00317146,0,0.0179694,0.00126099,0.197949,827.848,0,40,0,0.000202394,False
2022-04-08,237.349,4488.28,0.0960345,0.00301797,0,-0.0556223,0.000840346,0.142189,828.018,0,40,0,0.000389086,False
2022-04-11,237.167,4412.53,0.128731,0.00395201,0,-0.276006,0.00112014,0.171591,819.631,0,40,0,-0.000765745,False
2022-04-12,237.264,4397.45,0.11566,0.00357934,0,-0.0364419,0.00126413,0.148891,822.156,0,40,0,0.000409306,False
2022-04-13,237.542,4446.59,0.0843306,0.00268742,0,0.202955,0.00136934,0.154217,832.897,0,40,0,0.00117128,False
2022-04-14,237.447,4392.59,0.120991,0.00372728,0,-0.162812,0.00144849,0.202526,825.988,0,40,0,-0.000401216,False
2022-04-18,237.549,4391.69,0.117422,0.00362909,0,-0.026636,0.000672322,0.18683,828.405,0,40,0,0.00043033,False
2022-04-19,237.712,4462.21,0.107607,0.00334619,0,0.384012,0.00226235,0.509503,839.374,0,40,0,0.000687595,False
2022-04-20,237.924,4459.45,0.108605,0.00337506,0,-0.116146,0.00356605,0.283498,836.5,0,40,0,0.000889827,False
2022-04-21,237.229,4393.66,0.120052,0.00370016,0,-0.932677,0.00497883,0.156821,825.405,0,40,0,-0.00291954,False
2022-04-22,237.089,4271.78,0.148727,0.00453828,0,-0.265318,0.000931817,0.174448,810.234,0,40,0,-0.000588831,False
2022-04-25,237.143,4296.12,0.143252,0.00437893,0,-0.010591,0.000871696,0.248139,821.391,0,40,0,0.000226578,False
2022-04-26,236.991,4175.2,0.171836,0.00522037,0,-0.35598,0.00109618,0.209296,809.68,0,40,0,-0.000639349,False
2022-04-27,237.109,4183.96,0.16481,0.00501406,0,0.00502464,0.000848632,0.255851,820.414,0,40,0,0.000495446,False
2022-04-28,237.342,4287.5,0.150354,0.00458511,0,0.636186,0.00246393,0.802315,840.685,0,40,0,0.000982783,False
2022-04-29,237,4131.93,0.178767,0.00542416,0,-1.09158,0.00278512,0.222989,815.657,0,40,0,-0.0014397,False
2022-05-02,237.166,4155.38,0.173331,0.00526463,0,0.0718843,0.000972473,0.295965,824.763,0,40,0,0.000700427,False
2022-05-03,237.391,4175.48,0.161615,0.00492053,0,0.0671255,0.000804423,0.294589,830.074,0,40,0,0.000946138,False
2022-05-04,237.777,4300.17,0.138579,0.00424427,0.0657027,1.25963,0.00477946,1.23198,849.183,0,40,0,0.00162641,False
2022-05-05,237.156,4146.87,0.181251,0.00549681,0,-1.78116,0.00422369,0.243441,821.102,0,40,0,-0.00261207,False
2022-05-06,237.216,4123.34,0.170369,0.00517801,0,-0.116626,0.000782765,0.230685,820.091,0,40,0,0.000255271,False
2022-05-09,236.927,3991.24,0.202462,0.00612779,0,-0.474427,0.000892842,0.241212,804.83,0,40,0,-0.00122046,False
2022-05-10,237.022,4001.05,0.195661,0.00592725,0,-0.0328208,0.00148882,0.301161,816.905,0,40,0,0.000402974,False
2022-05-11,237.025,3935.18,0.193974,0.00588145,0,-0.24296,0.000956316,0.242728,814.823,0,40,0,1.10061e-05,False
2022-05-12,237.101,3930.08,0.193836,0.00587515,0,-0.0556382,0.000974268,0.297389,821.626,0,40,0,0.000323544,False
2022-05-13,237.557,4023.89,0.169261,0.00514965,0,0.60802,0.00135121,0.612901,841.018,0,40,0,0.00192014,False
2022-05-16,237.736,4008.01,0.168276,0.00512431,0,-0.271161,0.00219868,0.323296,835.791,0,40,0,0.000755176,False
2022-05-17,238.112,4088.85,0.157193,0.00479792,0,0.624849,0.00393566,0.720135,846.617,0,40,0,0.00158356,False
2022-05-18,237.681,3923.68,0.173516,0.00528063,0,-1.11717,0.00265366,0.200481,815.743,0,40,0,-0.00181401,False
2022-05-19,237.721,3900.79,0.141017,0.00433501,0,-0.130506,0.000873817,0.165559,817.664,0,40,0,0.000169234,False
2022-05-20,237.692,3901.36,0.165678,0.00505247,0,-0.0325203,0.000942796,0.320984,824.162,0,40,0,-0.000118892,False
2022-05-23,238.188,3973.75,0.158035,0.00482447,0,0.73335,0.00263302,0.709486,840.143,0,40,0,0.00208431,False
2022-05-24,238.171,3941.48,0.167544,0.00510574,0,-0.564779,0.00252403,0.321405,834.335,0,40,0,-7.04662e-05,False
2022-05-25,238.365,3978.73,0.16205,0.00494327,0,0.118644,0.00159167,0.401667,839.491,0,40,0,0.000814112,False
2022-05-26,238.557,4057.84,0.15742,0.0048021,0.00861765,0.580422,0.00531667,0.928895,849.003,0,40,0,0.000804976,False
2022-05-27,238.951,4158.24,0.147412,0.00450841,1.68672,3.7997,0.0137634,2.77674,858.219,0,40,0,0.00165274,False
2022-05-31,239.943,4132.15,0.151843,0.00464195,0.0915897,-1.10186,0.00659641,0.732222,845.814,0,40,0,0.0041501,False
2022-06-01,239.929,4101.23,0.148706,0.00454933,0,-0.65781,0.0053097,0.227574,836.834,0,40,0,-5.96642e-05,False
2022-06-02,240.07,4176.82,0.139174,0.00426857,0.035407,0.353954,0.00214791,0.537629,847.741,0,40,0,0.000588718,False
2022-06-03,239.893,4108.54,0.142718,0.00437556,0,-0.654666,0.00198492,0.196519,834.634,0,40,0,-0.000738109,False
2022-06-06,239.968,4121.43,0.144462,0.00442476,0,0.00198825,0.00140775,0.261365,838.681,0,40,0,0.000315859,False
2022-06-07,240.076,4160.68,0.139534,0.00428228,0,0.0728997,0.0015796,0.360756,844.972,0,40,0,0.000446644,False
2022-06-08,240.093,4115.77,0.139954,0.00429597,0,-0.282756,0.00139399,0.195139,836.62,0,40,0,7.1335e-05,False
2022-06-09,239.943,4017.82,0.167288,0.00509528,0,-0.30162,0.000993719,0.204699,823.829,0,40,0,-0.00062468,False
2022-06-10,239.791,3900.86,0.173302,0.00527631,0,-0.325993,0.000911734,0.197004,812.757,0,40,0,-0.000630086,False
2022-06-13,239.49,3749.63,0.239151,0.00722149,0,-0.438121,0.000812798,0.291914,801.406,0,40,0,-0.00125907,False
2022-06-14,239.65,3735.48,0.231162,0.00698592,0,-0.0341523,0.000779007,0.320301,816.496,0,40,0,0.000671666,False
2022-06-15,239.774,3789.99,0.207729,0.00629512,0,0.0211172,0.00292508,0.415969,837.569,0,40,0,0.000517247,False
2022-06-16,239.552,3666.77,0.176261,0.00537865,0,-0.613146,0.0012922,0.194447,821.435,0,40,0,-0.000926014,False
2022-06-17,239.64,3674.84,0.174567,0.00532666,0,0.00825309,0.00103099,0.283272,830.667,0,40,0,0.00036584,False
2022-06-21,240.076,3764.79,0.164878,0.00504354,0,0.843031,0.00331798,0.847084,849.542,0,40,0,0.00181829,False
2022-06-22,239.752,3759.89,0.160223,0.00490372,0,-0.88186,0.00644038,0.437962,845.712,0,40,0,-0.00134899,False
2022-06-23,240.071,3795.73,0.159923,0.00489481,0,0.266546,0.00289547,0.537018,849.422,0,40,0,0.00133315,False
2022-06-24,240.192,3911.74,0.149927,0.00459505,1.39431,3.47891,0.0111465,2.6348,863.196,0,40,0,0.000504067,False
2022-06-27,241.246,3900.11,0.147509,0.00452877,0.253405,-0.7382,0.00631122,0.726064,852.275,0,40,0,0.0043873,False
2022-06-28,240.79,3821.55,0.155637,0.00477136,0,-1.13069,0.00398909,0.198938,834.961,0,40,0,-0.00189305,False
2022-06-29,240.872,3818.83,0.157926,0.00483539,0,-0.0237907,0.000901688,0.244952,836.301,0,40,0,0.000342141,False
2022-06-30,240.821,3785.38,0.162964,0.00498377,0,-0.228812,0.00119236,0.224213,833.668,0,40,0,-0.000212917,False
2022-07-01,240.991,3825.33,0.151314,0.00464361,0,0.135932,0.0011284,0.335774,845.002,0,40,0,0.000705559,False
2022-07-05,241.088,3831.39,0.157701,0.00482883,0,-0.0442996,0.00159117,0.345039,846.474,0,40,0,0.000405477,False
2022-07-06,241.283,3845.08,0.154377,0.00473053,0,0.0169814,0.00139949,0.315332,847.868,0,40,0,0.000808566,False
2022-07-07,241.755,3902.62,0.142037,0.00437078,0,0.536806,0.00162312,0.51655,855.844,0,40,0,0.00195468,False
2022-07-08,242.033,3899.38,0.131504,0.00407604,0,-0.117542,0.00177916,0.246868,851.218,0,40,0,0.00114905,False
2022-07-11,241.946,3854.43,0.150446,0.00461808,0,-0.261069,0.00119834,0.216787,841.852,0,40,0,-0.000356806,False
2022-07-12,241.913,3818.8,0.171646,0.00523932,0,-0.160647,0.00135105,0.254878,837.603,0,40,0,-0.000139213,False
2022-07-13,241.92,3801.78,0.15383,0.00471731,0,-0.193087,0.00108056,0.202848,838.617,0,40,0,2.88358e-05,False
2022-07-14,241.959,3790.38,0.111267,0.00350612,0,-0.141829,0.000851668,0.128961,841.033,0,40,0,0.000161075,False
2022-07-15,241.675,3863.16,0.138452,0.00426862,0,0.531959,0.00343181,1.07549,855.651,0,40,0,-0.00117299,False
2022-07-18,241.345,3830.85,0.142097,0.00437923,0,-1.16984,0.00591707,0.367472,846.975,0,40,0,-0.00136559,False
2022-07-19,241.138,3936.69,0.13692,0.00422046,0.476406,1.89788,0.00800327,2.12026,862.151,0,40,0,-0.00085609,False
2022-07-20,241.801,3959.9,0.135928,0.0041904,0.761095,0.724122,0.011364,1.54088,858.548,0,40,0,0.00274856,False
2022-07-21,242.448,3998.95,0.128645,0.00397863,1.28305,1.32528,0.0080781,1.05289,858.881,0,40,0,0.00267494,False
2022-07-22,242.714,3961.63,0.128894,0.00399307,0,-0.659939,0.00286284,0.248294,848.08,0,40,0,0.00110002,False
2022-07-25,242.901,3966.84,0.128343,0.00397424,0,0.0245467,0.00136901,0.209613,848.188,0,40,0,0.000767268,False
2022-07-26,242.876,3921.05,0.13688,0.00422097,0,-0.183553,0.00101002,0.182493,841.881,0,40,0,-0.000102032,False
2022-07-27,242.839,4023.61,0.124238,0.00385401,0,0.618361,0.00428574,0.953958,861.11,0,40,0,-0.000152365,False
2022-07-28,242.676,4072.43,0.121649,0.0037768,0.513879,0.762788,0.00580269,1.47766,864.727,0,40,0,-0.000670099,False
2022-07-29,243.189,4130.29,0.11199,0.00350055,1.40602,2.66591,0.0123142,2.32067,867.437,0,40,0,0.00211416,False
2022-08-01,243.697,4118.63,0.121293,0.00376347,0.483795,-0.67222,0.00794423,0.766751,858.359,0,40,0,0.00208683,False
2022-08-02,243.793,4091.19,0.128373,0.003962,0.0674706,-0.521045,0.0024136,0.203971,850.178,0,40,0,0.000395008,False
2022-08-03,244.122,4155.17,0.11651,0.00362811,0,0.440152,0.00321297,0.424253,860.369,0,40,0,0.00135171,False
2022-08-04,244.349,4151.94,0.113481,0.00353887,0,-0.0598198,0.0009306,0.247072,857.807,0,40,0,0.00092729,False
2022-08-05,244.338,4145.19,0.108268,0.00339273,0,-0.184133,0.00152256,0.17695,855.778,0,40,0,-4.36152e-05,False
2022-08-08,244.401,4140.06,0.110028,0.00344098,0,-0.0456963,0.00203182,0.173308,854.48,0,40,0,0.000255796,False
2022-08-09,244.428,4122.47,0.118778,0.00369298,0,-0.0815057,0.000876221,0.17865,851.91,0,40,0,0.000111953,False
2022-08-10,244.738,4210.24,0.100045,0.00316086,0,0.785595,0.00566112,0.745102,866.823,0,40,0,0.00126976,False
2022-08-11,244.923,4207.27,0.0993795,0.00313794,0.00672972,-0.270933,0.00503451,0.373941,862.778,0,40,0,0.000754708,False
2022-08-12,245.019,4280.15,0.0915772,0.00291789,0.625945,1.74883,0.0131256,1.47614,870.859,0,40,0,0.000392874,False
2022-08-15,245.206,4297.14,0.100641,0.00316869,0.603512,0.293013,0.00628235,1.06992,867.421,0,40,0,0.000762834,False
2022-08-16,245.369,4305.2,0.0995636,0.00313763,0.313834,-0.241706,0.0104009,0.438054,863.769,0,40,0,0.000662107,False
2022-08-17,245.298,4274.04,0.104361,0.00327317,0,-0.44794,0.00315881,0.158807,856.361,0,40,0,-0.000288399,False
2022-08-18,245.43,4283.74,0.0868234,0.00278886,0,0.0125317,0.000719656,0.122504,857.936,0,40,0,0.00053873,False
2022-08-19,245.314,4228.48,0.112701,0.00351503,0,-0.189153,0.0010909,0.157455,850.424,0,40,0,-0.000472676,False
2022-08-22,245.126,4137.99,0.129322,0.00399387,0,-0.320203,0.000921426,0.149853,840.718,0,40,0,-0.000767158,False
2022-08-23,245.185,4128.73,0.12804,0.00395408,0,-0.0296258,0.000771851,0.184529,846.935,0,40,0,0.000240744,False
2022-08-24,245.304,4140.77,0.123893,0.0038353,0,0.0278629,0.000952578,0.212493,854.609,0,40,0,0.000485364,False
2022-08-25,245.612,4199.12,0.117811,0.00366385,0,0.484324,0.00241109,0.500365,866.687,0,40,0,0.00125635,False
2022-08-26,245.208,4057.66,0.141774,0.00435377,0,-0.874118,0.00255565,0.165534,843.419,0,40,0,-0.00164659,False
2022-08-29,245.201,4030.61,0.144069,0.00442618,0,-0.120326,0.00080025,0.190847,844.834,0,40,0,-2.77139e-05,False
2022-08-30,245.2,3986.16,0.146767,0.0045051,0,-0.147155,0.00127036,0.185766,843.992,0,40,0,-4.41228e-06,False
2022-08-31,245.223,3955,0.148874,0.00457079,0,-0.11046,0.00104828,0.195422,846.308,0,40,0,9.43662e-05,False
2022-09-01,245.314,3966.85,0.144361,0.00443317,0,0.000405627,0.000869163,0.244032,854.888,0,40,0,0.0003705,False
2022-09-02,245.33,3924.26,0.147307,0.00452296,0,-0.171282,0.00164512,0.197902,850.893,0,40,0,6.51697e-05,False
2022-09-06,245.341,3908.19,0.156949,0.00481008,0,-0.100973,0.00124169,0.236672,852.209,0,40,0,4.54648e-05,False
2022-09-07,245.642,3979.87,0.141665,0.00435718,0,0.446288,0.00206394,0.516883,866.856,0,40,0,0.00122817,False
2022-09-08,245.9,4006.18,0.133338,0.00411821,0,0.0762172,0.0025969,0.462039,868.965,0,40,0,0.00104902,False
2022-09-09,246.433,4067.36,0.125119,0.00388,0.171273,1.1194,0.0094301,0.988904,875.624,0,40,0,0.00216782,False
2022-09-12,246.636,4110.41,0.153214,0.00468824,0.495471,1.31995,0.00733928,1.75154,876.279,0,40,0,0.00082391,False
2022-09-13,245.168,3932.69,0.162732,0.00497327,0,-3.18593,0.00583763,0.185431,841.241,0,40,0,-0.0059517,False
2022-09-14,245.285,3946.01,0.14675,0.00450965,0,0.00485341,0.00114279,0.214208,848.973,0,40,0,0.000477936,False
2022-09-15,245.267,3901.35,0.131145,0.00405722,0,-0.203753,0.000966633,0.155065,846.344,0,40,0,-7.53781e-05,False
